districtId,alpha_95PR,average_age,average_household_size,inhib_coef_april_01_14,mean_alpha_Mar_25_31,district_name,SES_highschool_dropouts,SES_residence_vacancies,SES_unemployment,RUR_surrounding_pop,SES_average_income,RUR_distance_to_urban_centers,SES_male_life_expectancy,SES_female_life_expectancy,SES_average_salary,RUR_area_share_farms_forests,RUR_settlement_density,SES_communal_tax_revenue,SES_net_migration,population_density,primary_care_capacity,hospital_capacity,share_of_nursing_home_care,average_living_area,RUR_share_of_1_2_family_homes,ruralness_index,socio_economic_status_index,cluster,total_population,population_60_plus,share_60_plus
7143,1.353333333333333,42.7,2.4,-0.013435890182667611,0.9886304548699117,Westerwaldkreis,6.4,43.8,4.2,349.0,2810.0,30.6133333333333,77.9,82.8,2244.2,80.9,1228.5,651.0,1.5,201.0,56.7,26.8,29.5,53.1,93.04,1.1248736990936297,-0.24380921039409476,4.0,200059.0,22762.0,0.11377643595139399
7211,1.3333333333333333,41.0,1.9,-0.0031720555639391437,,KS Trier,5.2,33.9,5.8,284.0,2992.0,1.8225,77.9,82.5,2358.3,64.6,2938.7,633.0,7.1,926.0,64.5,156.2,38.1,43.7,68.1,-1.8829521057133423,0.4805187967641361,3.0,105671.0,10037.0,0.09498348648162701
7231,1.3952380952380945,43.9,2.4,-0.0029864607945284927,1.0743624550126716,Bernkastel-Wittlich,6.9,51.1,3.7,163.0,2759.0,33.97,78.5,83.2,2210.6,87.0,849.0,614.0,2.4,95.0,59.5,44.7,26.8,55.6,92.5666666666667,1.7287710874950633,-0.19934782401369203,4.0,112320.0,13641.0,0.12144764957264999
7232,1.3333333333333333,42.9,2.4,-0.0008379001044782204,1.0271053499960068,Eifelkreis Bitburg-Prüm,4.1,47.1,3.2,129.0,2901.0,48.296666666666695,77.5,82.3,2245.4,89.5,612.5,504.0,4.6,59.0,50.8,69.4,21.9,58.3,93.2,2.3386901561661766,-0.05088877445370557,4.0,95774.0,10922.0,0.11403930085409401
7233,1.3782051282051282,44.3,2.4,-0.024761322066339558,1.0,Vulkaneifel,5.3,48.6,4.6,151.0,2743.0,52.125,78.2,81.8,2150.6,87.6,600.6,556.0,-0.8,67.0,59.2,34.4,27.2,57.5,94.78,2.4327464291923997,-0.8523480441502159,4.0,61947.0,7993.0,0.129029654381972
7235,1.3192307692307692,42.8,2.4,-0.007706143835470239,1.0596340226670484,Trier-Saarburg,6.7,38.3,3.5,235.0,2729.0,18.899166666666698,78.9,83.6,1856.2,85.9,1048.0,450.0,5.5,132.0,53.0,25.5,31.6,54.6,92.9571428571428,1.1639202659836299,-0.20830833598450807,4.0,142228.0,15687.0,0.11029473802626799
7311,1.2999999999999994,44.0,2.2,0.007813852813852815,1.0151653465554913,"Frankenthal (Pfalz), kreisfreie Stadt",4.1,30.1,7.1,752.0,3445.0,5.510833333333331,77.1,81.7,3035.8,61.3,2996.0,676.0,9.3,1091.0,58.7,66.0,36.4,44.0,80.0,-1.8667133819692996,1.4724988272092303,3.0,46415.0,5659.0,0.12192179252396901
7312,1.681547619047619,42.5,1.9,0.0020538709901823486,0.9711674789541099,"Kaiserslautern, kreisfreie Stadt",5.7,51.7,10.5,338.0,3240.0,2.125,76.4,81.2,2531.2,71.2,2490.1,690.0,5.8,697.0,63.7,121.5,41.4,48.1,73.4,-1.301086894019344,-0.6372888011062725,3.0,96341.0,10370.0,0.10763849243831801
7313,1.4403409090909078,42.3,2.1,0.00034914569497633216,1.0832276104551577,"Landau in der Pfalz, kreisfreie Stadt",5.4,41.5,5.1,430.0,2841.0,25.325,77.0,81.6,2312.1,75.4,2262.5,726.0,9.6,536.0,67.5,189.8,29.7,47.6,80.9,-0.2531362264151746,0.1228165480122396,4.0,43361.0,4334.0,0.099951569382625
7314,1.4083333333333332,42.2,2.1,0.0013002768230774928,1.166810908393508,KS Ludwigshafen am Rhein,9.7,45.8,9.4,862.0,4330.0,1.5083333333333302,77.7,82.6,3630.0,33.1,3454.1,1117.0,9.7,2113.0,61.0,123.4,30.3,40.9,73.0,-3.4011254186453224,2.750557357408569,1.0,157584.0,17700.0,0.11232104782211401
7315,1.354090909090909,40.9,2.0,-0.01276147889793946,1.0414212029528127,KS Mainz,2.0,21.8,6.1,870.0,3410.0,1.67416666666667,79.5,83.5,2831.7,44.8,4206.2,825.0,8.4,2118.0,59.9,108.5,34.7,41.3,71.6,-3.4852985832221717,2.9954049041339976,1.0,200344.0,19973.0,0.099693527133331
7316,1.0567934782608697,44.9,2.1,-0.016049696918784356,0.9497339985925967,"Neustadt an der Weinstraße, kreisfreie Stadt",7.0,43.8,6.0,504.0,2745.0,20.5983333333333,78.2,81.4,2205.5,79.4,2295.2,669.0,5.2,449.0,70.4,80.3,25.2,50.5,83.0,-0.258130140499803,-0.5707365219146232,4.0,52164.0,6488.0,0.12437696495667501
7318,1.5,43.6,2.1,0.004359045393305248,1.0951107920482488,"Speyer, kreisfreie Stadt",4.1,30.1,6.5,696.0,3176.0,16.4383333333333,76.7,80.7,2579.4,42.7,2632.0,880.0,4.5,1170.0,62.2,126.6,48.2,44.6,74.5,-2.1272201033230944,0.497590716287296,3.0,49540.0,5714.0,0.11534113847396
7319,1.3775862068965512,42.7,2.1,-0.019018870615182572,0.962123070824985,"Worms, kreisfreie Stadt",4.5,40.5,8.2,644.0,2966.0,16.9066666666667,77.7,81.7,2411.0,65.0,2493.9,683.0,6.7,745.0,59.3,80.7,33.5,44.9,80.8,-1.0911285250736784,0.08035755515091417,3.0,79207.0,8914.0,0.11254055828399001
7320,1.0913461538461537,44.3,2.1,,,"Zweibrücken, kreisfreie Stadt",5.1,69.8,7.8,341.0,3188.0,29.375,75.4,79.9,2566.0,70.5,1707.7,729.0,2.7,482.0,47.0,64.4,27.3,50.5,84.0,0.19180402087313494,-1.2919843060298093,4.0,34200.0,4102.0,0.119941520467836
7331,1.2805,42.4,2.5,0.012310127531573211,0.9686250859269974,Alzey-Worms,4.5,40.5,4.6,512.0,2800.0,22.858333333333302,78.5,82.5,2251.7,82.9,1415.6,603.0,3.4,214.0,58.7,49.3,23.1,50.8,93.4142857142857,0.7512467204215506,0.16261424443360098,4.0,125113.0,13579.0,0.108533885367628
7332,1.5,44.9,2.3,-0.0031387160067593255,0.9872798567274567,Bad Dürkheim,7.0,43.8,4.2,481.0,2797.0,19.404166666666697,78.3,82.5,2105.6,86.3,1708.4,641.0,5.4,221.0,52.5,38.7,33.3,53.2,91.8555555555556,0.5861176167465777,-0.18874909160332726,4.0,131085.0,16977.0,0.129511385742076
7333,1.5,43.1,2.4,0.019096650494517326,1.0222657892096796,Donnersbergkreis,6.1,53.9,5.5,336.0,3197.0,28.838333333333303,76.2,81.1,2348.9,88.1,1072.0,631.0,-0.1,116.0,56.0,23.7,34.6,53.1,93.5166666666667,1.3937240668000948,-1.0475095330926496,4.0,76030.0,8703.0,0.11446797316848599
7334,1.5,42.0,2.4,-0.011476081039437962,1.0358949358462421,Germersheim,5.1,30.5,4.6,497.0,3623.0,18.7783333333333,78.4,82.9,2867.6,78.5,1711.0,682.0,5.2,273.0,54.6,25.3,25.3,48.8,90.5,0.2717181876465721,1.8986548198146762,2.0,123913.0,13346.0,0.107704599194596
7335,1.3076923076923075,43.3,2.4,0.003756379433326327,0.9597356097887025,Kreis Kaiserslautern,5.7,51.7,5.6,296.0,2736.0,12.875,78.2,82.8,2024.6,84.5,1110.8,542.0,-0.3,163.0,59.5,53.2,22.9,66.8,92.48571428571431,0.8602598628753183,-0.9352571012397293,4.0,105283.0,12150.0,0.11540324648803697
7336,1.2374999999999998,44.7,2.4,-0.006952082766225886,1.008698272280791,Kusel,5.4,64.0,5.2,255.0,2716.0,26.8816666666667,76.3,81.1,1983.7,86.7,1013.3,450.0,-2.0,124.0,62.1,0.0,24.9,60.5,95.1833333333333,1.4816858532740924,-2.2789198065179654,0.0,72783.0,9133.0,0.12548259895854802
7337,1.241176470588235,44.0,2.4,-0.012165751584844857,1.115025361387496,Südliche Weinstraße,5.4,41.5,4.1,388.0,2779.0,30.6383333333333,78.9,83.2,2195.4,86.8,1392.9,599.0,5.7,172.0,62.0,62.5,20.8,53.4,93.1833333333333,1.184624528669337,0.4280577688543489,4.0,108244.0,13211.0,0.12204833524260002
7338,1.5,44.2,2.4,-0.01971229659327088,1.060992536750356,Ludwigshafen,4.1,30.1,3.7,697.0,2695.0,10.7016666666667,79.4,83.5,2088.8,71.5,2216.4,663.0,8.0,492.0,52.0,0.0,25.3,51.0,91.75,-0.5191211986492666,1.1163416362100853,2.0,146868.0,18484.0,0.125854508810633
7339,1.2961764705882353,42.6,2.3,-0.014820890474692892,1.0323911847100018,Mainz-Bingen,4.6,36.7,4.3,551.0,3158.0,18.518333333333302,79.9,83.7,2733.9,77.7,1809.7,1126.0,5.7,338.0,58.7,17.0,28.5,50.6,87.74,0.025227335509790796,2.752650271996873,2.0,200672.0,22343.0,0.111340894594164
7340,1.2209558823529414,45.2,2.4,-0.007168403320313752,1.0792836111059763,Südwestpfalz,5.1,69.8,4.9,267.0,2478.0,36.84666666666671,78.3,82.3,1938.1,89.5,1025.8,531.0,-0.8,101.0,60.2,23.6,18.3,57.8,94.52857142857141,1.7708763062491255,-1.5139124155668058,4.0,98426.0,12948.0,0.131550606547051
8111,1.486243206521739,41.4,2.0,0.004511663213448453,1.0102083131606479,KS Stuttgart,4.9,37.7,5.8,1336.0,4055.0,1.38833333333333,80.3,84.5,3359.5,46.9,5728.9,1140.0,10.4,2954.0,57.5,84.7,36.7,37.4,50.2,-5.5201886530272235,4.607385123387172,1.0,585890.0,60832.0,0.103828363686016
8115,1.6199999999999999,42.0,2.3,-0.01454877648031512,1.0110380034351047,Böblingen,4.2,38.6,3.8,745.0,4287.0,16.8483333333333,81.2,84.5,3360.5,76.1,2676.2,1103.0,6.5,606.0,55.8,29.4,29.9,43.9,83.56875,-0.8423580206031036,4.976806414822417,1.0,363949.0,40840.0,0.112213524422378
8116,1.436818181818181,42.4,2.2,-0.004867980393586965,1.0209697011967682,Esslingen,3.9,39.5,3.9,792.0,3544.0,18.693333333333303,80.6,84.4,2884.3,73.6,3260.1,927.0,7.0,806.0,53.2,38.8,29.1,42.8,81.2722222222222,-1.2879753673892467,3.4294520274818936,1.0,502893.0,57922.0,0.115177582507611
8117,1.3857142857142841,43.1,2.3,-0.0031903415634982907,1.0433522329831633,Göppingen,4.6,51.6,4.5,483.0,3234.0,37.558333333333294,79.7,83.9,2649.7,82.3,2354.5,788.0,4.6,389.0,53.6,53.1,28.2,43.7,87.175,0.4271838985568793,1.8213309895365555,2.0,247407.0,29389.0,0.11878806986059401
8118,1.2819609507640068,42.1,2.2,-0.008534107280509773,1.0684293027326874,Ludwigsburg,4.5,38.0,4.0,828.0,3455.0,18.760833333333302,80.3,84.8,2915.1,73.3,3152.7,958.0,7.7,766.0,51.3,33.3,31.1,42.6,79.585,-1.350699449650625,3.4391503542685222,1.0,509871.0,57140.0,0.11206756218729799
8119,1.3217864923747276,42.7,2.3,-0.015049068037981473,1.0690525609324593,Rems-Murr-Kreis,4.8,40.9,4.1,655.0,3242.0,32.275,79.8,84.6,2615.2,81.2,2730.9,851.0,5.4,483.0,54.1,31.8,31.5,43.0,81.05,-0.34652651527767425,2.328827474182038,2.0,406874.0,46538.0,0.114379390179761
8121,1.6141666666666663,42.4,2.2,-0.009707191961521991,1.070676646707392,KS Heilbronn,4.2,43.1,6.5,602.0,3175.0,1.8675,78.1,83.1,2252.1,61.6,3365.6,975.0,9.9,1200.0,55.1,90.9,34.9,40.1,71.0,-2.3604698279018166,1.4441359633106758,3.0,116059.0,13160.0,0.113390603055343
8125,1.350537634408602,41.7,2.4,-0.0011397589142619167,1.0274343677761435,Heilbronn,4.4,39.3,3.8,498.0,3501.0,16.7566666666667,79.5,83.5,3008.3,80.9,1715.6,1001.0,5.6,299.0,56.8,38.0,29.5,46.2,89.6578947368421,0.25023852846845596,2.9905402441813953,2.0,322813.0,34188.0,0.10590651553685902
8126,1.5299999999999998,41.6,2.5,-0.001200383040830072,1.028638990598324,Hohenlohekreis,4.3,46.5,3.1,267.0,3319.0,38.228333333333296,78.6,83.4,2803.2,85.1,1071.1,913.0,4.8,140.0,54.2,26.0,35.2,46.1,90.51428571428569,1.4881674629467982,2.137125357152044,2.0,107280.0,11471.0,0.10692580164056698
8127,1.4,41.5,2.4,-0.014801681659307894,1.0834303102609515,Schwäbisch Hall,4.6,49.0,3.5,234.0,3110.0,43.25,79.2,83.8,2517.8,86.7,1087.4,789.0,4.3,127.0,64.6,36.4,29.9,45.9,91.3833333333333,1.72374295682283,1.5483073137335333,2.0,186353.0,19260.0,0.10335224010346002
8128,1.329342723004694,43.5,2.4,-0.01712639427372253,1.1737356265070356,Main-Tauber-Kreis,3.5,56.7,3.6,189.0,3013.0,35.816666666666706,78.6,83.8,2411.5,87.3,920.5,745.0,2.5,100.0,63.7,86.7,28.9,50.0,91.3272727272727,1.672478044991255,1.0246226872311681,2.0,130625.0,15775.0,0.120765550239234
8135,1.5,43.4,2.3,0.005052495839530571,1.1334835938336996,Heidenheim,4.3,51.7,5.2,274.0,3407.0,34.5916666666667,78.5,83.6,2779.5,86.3,1632.2,768.0,4.5,206.0,63.6,41.7,31.9,45.1,91.975,1.21828461369305,1.6494723800575055,2.0,127817.0,15420.0,0.12064122925745402
8136,1.3583576855639967,42.0,2.4,0.018764184432306708,1.0287975110311036,Ostalbkreis,4.6,48.7,3.9,282.0,3437.0,48.35,79.3,83.7,2733.8,86.1,1581.1,825.0,2.7,204.0,58.7,34.2,33.1,45.2,90.74285714285709,1.5277667956249021,1.9606663322848727,2.0,306529.0,33725.0,0.110022216495014
8211,1.282051282051282,46.9,2.0,-0.004883294876163362,1.1167868724204872,Baden-Baden,5.3,43.1,5.9,419.0,3142.0,28.5483333333333,77.3,80.8,2611.4,83.8,2586.5,1044.0,11.7,380.0,80.6,138.5,42.0,51.5,70.6,-0.5090532008777916,1.1759073928427644,2.0,52315.0,7409.0,0.141622861511995
8212,1.3426666666666665,41.8,2.0,-0.01059868684019259,1.017915406228594,KS Karlsruhe,6.5,38.0,5.8,746.0,3495.0,1.91166666666667,79.2,83.7,2906.4,48.8,3716.5,977.0,9.3,1730.0,56.3,91.9,37.3,41.4,62.3,-3.403785807841577,2.603886151308971,1.0,289173.0,29983.0,0.103685337151117
8215,1.449197174052665,42.9,2.3,-0.023447451700167942,1.0240703408775729,Karlsruhe,4.2,23.5,3.4,608.0,3124.0,17.896666666666697,79.8,83.8,2636.7,78.5,2205.2,807.0,5.8,398.0,52.4,23.6,28.6,47.8,87.8,-0.2090266263759946,2.42512169319852,2.0,424121.0,48579.0,0.114540425963345
8216,1.3497899159663866,43.3,2.3,-0.008128220615252668,0.9988532049729723,Rastatt,5.3,43.1,3.7,420.0,3566.0,28.095,78.8,84.2,2904.0,81.6,2145.8,863.0,4.9,304.0,51.6,25.7,23.8,46.9,85.65,0.2621099536838014,2.469575290229827,2.0,222324.0,25839.0,0.116222270200248
8221,1.7333333333333334,39.9,2.0,-0.013861254214226541,1.0089154769447326,KS Heidelberg,2.1,33.5,5.5,733.0,3457.0,2.5366666666666697,80.6,84.5,2761.0,67.0,4712.6,822.0,12.6,1422.0,63.3,194.4,28.7,38.0,58.8,-3.4737766371877923,3.653359098951543,1.0,146751.0,13098.0,0.08925322485025698
8222,1.5299999999999996,42.0,2.0,-0.019099317267691648,0.96516690622317,KS Mannheim,6.5,42.8,6.5,944.0,3653.0,1.8133333333333301,77.7,82.7,3004.8,36.3,3556.3,1035.0,9.2,2069.0,67.4,84.7,29.3,41.0,60.4,-3.9643187102819377,2.1617102487680873,1.0,290117.0,31687.0,0.10922145203486901
8225,1.4333333333333325,42.9,2.4,0.0014063243532245954,1.0838962704927875,Neckar-Odenwald-Kreis,6.9,55.4,4.2,288.0,2983.0,40.3508333333333,78.0,82.8,2356.5,88.0,1176.9,658.0,0.5,126.0,55.8,36.6,27.6,49.3,93.0636363636364,1.6627090717849706,-0.2602518744855516,4.0,142810.0,16562.0,0.11597227084938001
8226,1.3056915544675642,43.0,2.2,0.0029640583667181943,1.0202461636644182,Rhein-Neckar-Kreis,5.0,39.6,4.2,618.0,3352.0,17.5233333333333,79.8,83.9,2685.7,77.7,2559.1,1015.0,6.2,504.0,60.2,27.8,26.2,48.2,82.13793103448279,-0.6593429342283555,2.6461563938851853,2.0,524039.0,61149.0,0.116687880100527
8231,1.324358974358974,42.9,2.1,-0.009953609249078711,1.0983682265857821,KS Pforzheim,5.9,42.3,8.1,662.0,3063.0,2.55333333333333,78.3,83.2,2545.2,68.1,3924.5,880.0,11.9,1217.0,63.7,98.8,33.3,40.8,67.1,-2.645964739824533,1.3204649486840778,3.0,114411.0,12771.0,0.11162388231900802
8235,1.4595555555555546,42.5,2.4,0.0031360252965737675,1.0338357732330783,Calw,4.5,65.4,4.1,462.0,3000.0,27.2616666666667,79.8,84.0,2460.2,87.7,1707.5,725.0,3.8,192.0,55.6,79.3,32.2,46.1,84.63,0.5398128127211612,1.1576511643802376,2.0,151049.0,17243.0,0.114155009301617
8236,1.3166666666666667,42.7,2.4,-0.005033396355085655,1.1312871757617764,Enzkreis,3.5,51.2,3.0,632.0,3117.0,13.221666666666698,80.7,84.1,2619.9,82.5,2095.9,820.0,4.5,338.0,55.7,16.2,25.7,47.2,89.52,-0.11219823521289063,2.353428703239586,2.0,191353.0,21858.0,0.11422867684332101
8237,1.3913700107874865,42.2,2.4,-0.006444139973512004,1.0937913737897509,Freudenstadt,5.0,61.6,4.0,296.0,3188.0,47.4466666666667,79.2,82.7,2547.6,89.0,1364.0,810.0,-0.6,132.0,55.6,39.6,37.2,46.0,85.38571428571429,1.4504686139263931,0.7660928647552581,4.0,115973.0,12641.0,0.10899950850629
8311,1.3865196078431374,39.9,2.0,-0.013199394714444704,1.0283581599944396,KS Freiburg im Breisgau,5.2,22.6,6.1,499.0,3267.0,2.6575,79.5,84.0,2532.7,66.3,4546.7,800.0,12.3,1452.0,90.0,101.3,35.6,38.0,56.6,-3.275206827337663,2.4691304600211144,1.0,209629.0,18198.0,0.08681050808809901
8315,1.4148648648648645,42.7,2.3,-0.0124947215670914,1.0593279468795387,Breisgau-Hochschwarzwald,3.4,32.3,3.5,328.0,2899.0,22.0633333333333,80.6,85.1,2340.6,87.3,1762.4,709.0,7.8,183.0,67.7,51.3,28.8,45.4,81.02,0.3483888252761256,2.393781356931636,2.0,247279.0,28799.0,0.116463589710408
8316,1.5,42.4,2.4,-0.013849112110077787,1.0596340226670484,Emmendingen,5.8,32.2,3.3,328.0,2997.0,21.928333333333303,79.9,83.9,2386.1,86.2,2120.9,698.0,6.5,235.0,64.5,62.4,25.1,45.0,80.8333333333333,0.13512242932153057,1.6287611989514246,2.0,156453.0,17291.0,0.110518813956907
8317,1.2679738562091503,42.5,2.3,-0.01629343392244442,1.1321310117453014,Ortenaukreis,4.0,37.4,3.8,358.0,3028.0,24.9333333333333,79.6,83.9,2480.1,85.2,1899.0,794.0,4.8,223.0,62.3,54.5,32.3,45.7,85.1619047619048,0.4423636788450347,1.8394817776304224,2.0,410202.0,45472.0,0.110852701839581
8325,1.330927835051546,42.5,2.4,-0.006268903311781795,1.2627700711178385,Rottweil,4.9,61.1,3.3,274.0,3182.0,29.931666666666697,79.0,83.7,2628.3,85.6,1368.7,927.0,0.3,177.0,55.9,61.1,28.8,47.8,90.5625,1.1446397515746725,1.3942740885908693,2.0,136478.0,15694.0,0.114992892627383
8326,1.4011363636363634,43.4,2.2,-0.011297937027656997,1.033936694339349,Schwarzwald-Baar-Kreis,5.1,52.5,4.0,274.0,3064.0,16.11,79.7,83.7,2541.4,87.3,1740.1,812.0,4.5,201.0,61.6,60.3,34.5,45.3,81.94444444444441,0.29933066455618385,1.5185830804853997,2.0,203967.0,24782.0,0.12150004657616198
8327,1.4849999999999994,41.8,2.4,-0.014670878191584589,1.2547458379553444,Tuttlingen,4.7,50.0,3.3,266.0,3284.0,27.9166666666667,79.0,83.3,2762.6,87.1,1561.8,982.0,5.1,183.0,50.5,27.0,28.4,45.8,89.95,1.0264961148131246,2.1557578661259145,2.0,132213.0,14669.0,0.110949755319068
8335,1.75,42.6,2.1,-0.020448744315240117,1.0669558581610818,Konstanz,4.0,32.7,4.5,331.0,3064.0,28.711666666666698,79.7,83.7,2471.3,82.7,2171.5,773.0,10.0,337.0,64.2,59.4,33.3,44.5,82.0,0.23007954270111558,2.175137745730981,2.0,266965.0,30657.0,0.114835278032701
8336,1.38498023715415,42.4,2.2,-0.008723891703940853,1.0439535678739225,Lörrach,4.9,31.6,3.9,433.0,3191.0,17.4566666666667,79.6,84.0,2506.0,85.7,2167.8,807.0,6.6,277.0,59.9,37.1,30.1,45.1,82.47142857142859,-0.04940500200341985,2.132964767184336,2.0,219003.0,24457.0,0.111674269302247
8337,1.2843749999999998,42.5,2.3,-0.024719868437346276,1.0222657892096796,Waldshut,4.7,47.5,3.3,356.0,2950.0,47.991666666666696,79.5,83.9,2345.2,88.1,1426.0,746.0,5.3,146.0,54.5,39.9,31.7,47.7,83.99285714285709,1.2910954067211433,1.362782508365226,2.0,163136.0,18890.0,0.11579295802275401
8415,1.535795454545454,42.4,2.3,0.002840150462323674,1.102403865100296,Reutlingen,4.2,43.4,4.1,416.0,3301.0,26.5083333333333,80.1,84.6,2640.7,85.8,1931.5,834.0,4.8,254.0,61.9,40.9,28.2,43.9,89.3266666666667,0.6037624727120972,2.455031500950845,2.0,273353.0,30612.0,0.11198706434537
8416,1.5999999999999943,39.9,2.4,-0.005400870214554962,1.038512939366138,Tübingen,4.6,41.1,3.7,550.0,3248.0,9.21833333333333,80.3,84.8,2507.3,80.4,2338.2,747.0,5.7,421.0,59.1,87.3,30.8,42.6,86.725,-0.42757792619237756,2.306871852642169,2.0,211952.0,19545.0,0.092214274930173
8417,1.370833333333333,43.3,2.3,0.0024938535576347525,1.1447056488593574,Zollernalbkreis,4.3,56.3,4.5,314.0,3066.0,35.4166666666667,79.2,84.2,2537.9,85.2,1506.0,787.0,3.2,203.0,58.0,31.0,24.8,48.0,93.75,1.3035707769606781,1.3775513451808885,2.0,185559.0,21785.0,0.117402012297975
8421,1.8874999999999993,41.3,2.1,-0.011634268642491827,1.0045458294069933,KS Ulm,4.6,29.1,4.9,381.0,3439.0,1.6833333333333302,79.6,83.7,2818.3,63.1,3145.2,1075.0,7.3,1017.0,76.2,125.4,34.1,41.0,71.9,-1.9620521664343853,3.0823831278520153,1.0,116761.0,12305.0,0.105386216287973
8425,1.3311904761904763,41.3,2.5,-0.006325225142930249,1.1263552953558222,Alb-Donau-Kreis,4.1,43.9,3.1,311.0,3099.0,21.3133333333333,79.4,84.2,2541.0,86.7,1213.6,835.0,4.0,139.0,61.3,22.1,26.4,46.6,91.42307692307692,1.0301402089537173,1.9558108708696211,2.0,186192.0,19841.0,0.10656204348199699
8426,1.3731884057971016,41.0,2.5,-0.014203038484542579,1.0510168237926152,Biberach,4.3,43.3,2.8,230.0,3467.0,27.23,79.1,84.1,2798.7,86.6,1158.4,985.0,4.0,135.0,60.9,46.2,28.3,48.0,93.08,1.354235435667678,2.7018736736149513,2.0,187444.0,19528.0,0.10418044856063699
8435,1.3471751412429376,43.1,2.2,-0.0042128904572029825,0.9773542599996077,Bodenseekreis,5.3,31.9,3.1,325.0,3672.0,13.235,80.6,84.4,2950.2,83.5,2126.4,900.0,8.4,315.0,66.9,35.4,28.2,45.8,80.7125,-0.16900408433282949,3.6605292096336757,2.0,204083.0,24934.0,0.122175781422264
8436,1.5597826086956523,41.5,2.4,-0.007388622364830195,0.9655885240996206,Ravensburg,5.1,35.4,3.0,244.0,3062.0,17.2583333333333,79.6,84.2,2398.6,87.7,1594.4,752.0,6.0,169.0,61.0,64.0,30.3,43.8,88.4142857142857,0.7128904785642328,1.8292977028760735,2.0,269595.0,29173.0,0.10821046384391401
8437,1.310696517412935,41.8,2.4,-0.0005344790839361743,1.1103202772330556,Sigmaringen,6.2,47.6,4.0,233.0,3128.0,44.951666666666696,78.6,83.1,2491.1,88.3,1070.6,741.0,1.4,106.0,60.3,54.0,26.3,47.1,91.4,1.8227857424986633,0.6703644843558443,4.0,127600.0,13806.0,0.10819749216300902
9161,1.3333333333333333,41.7,2.1,-0.02376528093337497,1.2445603545907133,KS Ingolstadt,5.1,23.6,3.8,322.0,4425.0,1.9266666666666699,79.5,84.1,3701.1,55.9,2691.1,1359.0,11.1,982.0,64.1,97.5,35.9,41.7,81.1,-1.4992167280976552,5.784223740997899,1.0,124927.0,13330.0,0.10670231415146401
9162,1.3368421052631578,41.5,1.9,-0.0013884279152921318,1.0443283663994585,KS München,6.1,22.7,5.2,1810.0,3879.0,1.3808333333333302,80.6,84.8,3374.5,22.1,6234.7,1332.0,12.4,4601.0,72.1,80.4,25.5,38.0,58.2,-6.599994585371256,5.218036052730993,1.0,1348335.0,137785.0,0.102188996058101
9163,1.5,42.2,2.0,-0.008549192651671889,1.0118175820722952,KS Rosenheim,4.6,34.5,5.2,298.0,3131.0,1.14333333333333,78.2,82.9,2547.6,54.0,4015.2,911.0,6.0,1636.0,72.3,102.2,29.7,40.6,71.7,-2.5774457244356603,1.5021265003818245,3.0,59329.0,6512.0,0.109760825228809
9171,1.4652173913043474,43.3,2.3,-0.017799798430650295,1.1311601457172928,Altötting,3.4,40.1,3.7,186.0,3404.0,45.27,77.4,83.0,2893.7,83.7,1457.6,972.0,5.5,189.0,67.9,53.1,35.4,47.5,92.41875,1.6042634513933605,2.2109297736146347,2.0,106022.0,12380.0,0.11676821791703601
9172,1.625,44.1,2.2,-0.014562840811988907,1.1015277658394127,Berchtesgadener Land,5.1,34.2,3.9,174.0,2729.0,34.34,79.0,82.6,2320.7,75.4,1765.7,645.0,8.8,123.0,82.5,58.8,37.0,43.5,82.0866666666667,0.514741816861011,0.8673044758895345,2.0,100829.0,12630.0,0.125261581489452
9173,1.455102040816326,42.9,2.3,-0.01840674254210672,1.0625775412333929,Bad Tölz-Wolfratshausen,2.8,32.2,3.0,264.0,2933.0,35.915,79.5,83.4,2446.4,86.2,1683.6,781.0,9.7,111.0,68.9,50.6,34.2,44.6,85.0588235294118,0.9416048660015928,2.23120675402323,2.0,119178.0,13991.0,0.11739582808907699
9174,1.3194618599791015,41.3,2.4,-0.006970233303363028,1.1364529980728006,Dachau,4.4,29.7,2.6,618.0,2942.0,20.774166666666698,79.9,83.3,2469.2,83.3,1893.3,858.0,13.5,253.0,59.5,33.4,35.2,42.7,89.34666666666669,0.20613198279449432,2.6014314352377945,2.0,138697.0,14497.0,0.104522808712517
9175,1.4088888888888884,41.5,2.4,-0.0029743128259683426,1.12054206110819,Ebersberg,4.6,26.5,2.5,497.0,2974.0,23.4016666666667,81.0,83.5,2648.6,85.5,1992.5,931.0,13.0,246.0,55.6,24.3,34.9,44.6,88.0285714285715,0.35231207291044664,3.263661158988038,2.0,127567.0,13904.0,0.10899370526860401
9176,1.5,40.6,2.6,-0.00865671591193866,1.1016083634679652,Eichstätt,2.1,35.3,1.4,201.0,3019.0,22.6833333333333,79.9,83.8,2374.8,87.1,1092.6,770.0,6.0,105.0,50.3,35.3,27.2,49.4,95.03478260869561,1.395169690035921,2.357337653086417,2.0,123420.0,12439.0,0.10078593420839399
9177,1.3275000000000003,40.3,2.5,-0.004642807201950505,1.0699506535221115,Erding,3.1,31.7,2.2,376.0,2821.0,23.408333333333303,79.6,83.9,2422.7,84.5,1252.5,935.0,10.7,151.0,57.6,30.8,33.2,45.3,91.00588235294121,0.9203601584720877,2.642724334514098,2.0,125706.0,12031.0,0.09570744435428699
