districtId,district_name,Schulabg_ohne_Abschluss,Schulabg_Hochschulreife,Wohnungsleerstand,ALQ_gemittelt,Bev_Potenzial,Einkommen,Distanz_grosse_Zentren,Lebenserwartung_Maenner,Lebenserwartung_Frauen,Lohn,Landw_Forstw_Anteil,Siedlungsdichte,Steuerkraft,Bev_Wanderung,ambulante_Pflege,Baulandpreise,Beschaeft_ohne_Berufsabschluss,Auslaender_Anteil,Bev_Entwicklung,Bev_Dichte,Breitband,Distanz_Grundschulen,Grundsicherung_Anteil,Hausarzt_pro_EW,Krankenhausbetten,Krippen_Quote,Pflegegeld,stationaere_Pflege,Grundschule_Quote,Wohnflaeche,Ein_Zwei_Fam_Haeuser,Nat_Bev_Entw,Strassen_Verkehr_Veraend,Dist_Apotheke,Beschaeft_akademisch,BIP_2014,Dist_Facharzt,Freiflaeche,Dist_Hausarzt,Minijob_Anteil,Dist_Lebensmittel,Dist_Pflegedient,Dist_Polizei,Kommunale_Schulden,Strassen_Verkehr_Anteil,Dist_Tankstellen,Wissensintensive_Industrien,Dist_Zahnarzt
5970,Siegen,3.5,38.9,37.6,6,292,3250,22.03,77.8,82.6,2649.1,83.2,1529,813,1.9,25.6,86.5,13,7.8,-0.1,244,77.9,4.41666666666667,20.9,58.4,76.4,24.2,51.5,22.9,94.6,47.1,91.2181818181818,-3.75272727272727,3.14545454545455,6.03166666666667,10,36900,15.5990241889767,84.8,5.23333333333333,22.9,5.53833333333333,8.05666666666667,6.96666666666667,2114,15.9,5.965,12.2,5.91666666666667
5974,Soest,4.3,37.1,34.1,6.6,394,2986,31.1233333333333,77.5,82.5,2370.1,82.1,1456.3,665,3,25.5,94.5,13,6.9,0.1,223,85.1,4.16666666666667,21.9,58,68.9,27.1,37.8,36.7,97,47.2,89.3428571428571,-3.89,2.97142857142857,5.37,9.8,31800,10.0594698012232,85.8,4.84166666666667,23.6,4.62166666666667,6.87666666666667,5.68333333333333,1556.4,15.3,5.05833333333333,15.1,5.85666666666667
5978,Unna,5.8,39.6,33.9,9.5,926,2827,14.6333333333333,77.3,82.4,2382.2,66.3,2266.8,620,0.8,26,119.5,13.5,7.5,-0.8,721,92.4,3.38333333333333,26.8,53.6,68.5,24.5,48.1,25.9,96.9,43.7,81.78,-4.53,2.75,4.18166666666667,8.1,28400,7.5464005115549,70.7,4.145,23.4,3.94,4.72333333333333,5.75,2562.1,31.8,3.93333333333333,9.4,4.04333333333333
6411,KS Darmstadt,3.2,56.3,24.6,6.4,886,3914,2.49666666666667,78.8,82.6,3057.3,63.4,3556.3,1003,16.9,25.2,554.2,11.8,16.5,4.1,1244,99.9,2.8,50.8,62.5,97.6,36.5,43.6,31.2,95.7,39.8,67.1,0.6,0.6,3.61333333333333,27.3,67100,6.49104318814119,69.4,3.08,17.1,3.30833333333333,3.94833333333333,4.76666666666667,3549.1,35,3.85,14.9,3.29333333333333
6412,KS Frankfurt am Main,5,41.6,26.5,7.5,1440,3956,2.105,79.2,83.8,3486.5,39.3,4961.9,1586,14.8,26.7,730.9,11.9,27.2,6.1,2890,99.8,2.38333333333333,76.4,60.3,84.2,37,51.7,21.6,90.3,36.9,50.4,3.13,0.7,2.91,24,91300,5.92548128123208,49.6,2.76,12.9,2.665,3.13166666666667,3.73333333333333,2225.3,58.2,3.21666666666667,4.6,2.64166666666667
6413,KS Offenbach am Main,8,34.1,33.2,11,1111,3426,2.05833333333333,78.1,82.2,2944.8,47.5,5499.5,709,12.2,23.5,471.1,13.6,32.3,5.3,2695,99.7,2.05833333333333,76.3,57,92.7,29.3,54.1,22.3,86.1,35.5,57.2,2.17,0.3,2.68583333333333,18.7,37100,5.21760011873921,57.3,2.5025,20.4,2.38583333333333,2.9,3.95833333333333,8155.6,49,3.07,9.7,2.26583333333333
6414,KS Wiesbaden,6.6,38.6,31.1,7.5,916,3576,1.69666666666667,79.6,83.3,3029,57.2,3437.7,1032,5.6,27.7,480.9,11.2,16.8,1.5,1349,99.3,2.81666666666667,60.3,62.9,75.9,32.5,46.2,26.1,92.4,40.9,64.3,0.78,1.5,3.25916666666667,19.9,58600,6.46692968589348,67.3,2.69333333333333,17.3,3.20333333333333,4.15833333333333,5.96666666666667,1404.2,39.2,3.53166666666667,5.2,2.86583333333333
6431,Bergstraße,3.4,40.7,40.3,4.7,641,2884,21.2783333333333,78.3,82.8,2472.4,80.7,2262.2,770,5.7,19.7,198.4,12.5,10.3,1,367,93.6,3.59166666666667,21.2,55.3,39.3,27.2,53.6,26.7,95.4,47.9,88.0227272727273,-3.97,3.90434782608696,5.06333333333333,10.9,28900,11.0778841042584,84.9,4.61083333333333,26.3,4.81166666666667,5.73583333333333,8.20833333333333,2582,16.2,5.9125,10.5,4.75666666666667
6432,Darmstadt-Dieburg,5.5,32.6,35,4.9,697,2947,15.0766666666667,79.8,83.7,2506.8,79.3,2334.5,802,5.5,23.3,249.7,13.7,11.5,1.6,437,98.5,3.03333333333333,17.9,49.3,18.6,24.8,55,21.6,95.2,46.4,87.9695652173913,-1.47739130434783,1.12173913043478,4.14583333333333,11.2,25200,8.19086683654209,82.4,3.60166666666667,26.3,3.54166666666667,4.90166666666667,8.15,1683.1,18.7,5.04333333333333,11.2,3.76333333333333
6433,Groß-Gerau,5.9,28.7,31.6,5.9,859,3548,14.6591666666667,78.9,83,3017.9,70,2465.6,785,9.8,16,267.5,12.4,18.4,3.2,576,99.2,3.33333333333333,25.5,51.4,39.6,20.2,59.6,24.5,92.7,42,83.4928571428571,-0.647857142857143,5.55714285714286,3.5525,15.8,41000,8.76170601475765,78.4,3.84416666666667,20.1,3.765,5.585,6.55,4252.2,23.3,4.34,22.2,3.68416666666667
6434,Hochtaunuskreis,3.2,47.3,32.5,4,739,3709,22.2,80.9,84,2949.2,79.7,2491.1,1142,6.9,19.3,447.3,9.8,13.4,1.7,479,99.1,3.5,21.9,57.6,48.8,34.5,49.2,31.5,93.3,48.6,86.8,-1.88923076923077,1.66153846153846,4.40833333333333,22,43000,9.0567189571838,82.3,3.75166666666667,19.4,4.10333333333333,6.105,7.71666666666667,4402.9,19.2,5.09666666666667,9.9,3.71166666666667
6435,Main-Kinzig-Kreis,4.8,30,41.3,5.3,381,3015,26.4633333333333,79,83.4,2585,82.3,1839.4,768,6.1,16.1,165.3,12.4,12,1.4,292,96.3,4.05,27.2,56.9,41.5,25.8,59.7,24.2,93.5,46.1,87.8724137931035,-2.81413793103448,1.98666666666667,5.34333333333333,10,30800,12.677852604377,85.3,4.55666666666667,22,4.48666666666667,6.685,10.3166666666667,3632.6,15.9,5.60166666666667,8.1,4.87166666666667
6436,Main-Taunus-Kreis,3.6,38.8,25.1,4.4,1021,3892,7.76333333333333,80.5,84.3,3118.9,65.7,3217.4,1430,7,22.3,423.4,10.1,13.4,2.3,1034,98.1,2.28333333333333,22.2,55.7,29.3,33.8,55.9,21.8,95.9,46.1,82.725,-0.095,1.48333333333333,2.97666666666667,23.7,48100,6.5502828334304,71.2,2.45333333333333,17.5,2.9975,4.10833333333333,5.8,3166.5,32.1,3.3125,4.9,2.42
6437,Odenwaldkreis,5.4,32.6,54,5.8,440,2792,38.1616666666667,78.2,82.2,2360.5,88.5,1443,603,1.9,13.9,88.3,16.2,11.2,-0.7,154,98.9,4.71666666666667,19.5,60.4,43.8,25.3,53.7,32.4,92,49,91.1533333333333,-5.30066666666667,2.91333333333333,7.32833333333333,7.5,25000,14.45000936921,89.9,6.89,27.3,6.535,8.60666666666667,11.05,2495.7,10.7,7.68333333333333,8.3,7.34
6438,Offenbach,3.9,37.9,28.7,5.8,948,3301,11.5733333333333,80.4,84.2,2850.2,67.6,3228.6,919,7.2,18.4,354.2,12.2,15.8,2.3,959,94.1,2.83333333333333,31,53,19.1,24.4,58.2,23.4,93.2,43.4,79.9615384615385,-0.799230769230769,1.31538461538462,3.46833333333333,15.3,37000,6.63612726767586,72.5,3.24833333333333,22.2,3.24333333333333,4.33666666666667,5.63333333333333,4268.1,29.7,3.60666666666667,8.2,3.23
6439,Rheingau-Taunus-Kreis,5,39.2,40.5,4.4,529,3008,21.6783333333333,79.6,83.1,2397,84.6,1699.5,776,5.3,24.2,227.7,11.4,9.3,0.9,224,93.7,4.4,18.2,56,45.1,31.5,49.7,26.1,96,49.4,86.5941176470588,-3.53058823529412,1.15294117647059,6.1625,13.4,23400,12.4289267846189,87.8,5.09166666666667,27.8,5.65583333333333,7.18166666666667,9.38333333333333,4471.4,13.2,6.87916666666667,9.7,5.695
6440,Wetteraukreis,4.7,42.9,37.8,5.1,492,2992,24.005,79,82.9,2578.8,82.6,1746.9,726,6.3,19.2,193,12.3,9.4,1.5,270,53.7,3.45,24.1,55.2,42.1,29,54.7,26.1,95.5,47.6,89.124,-2.3388,2.328,5.045,11.4,27000,11.0301712456022,85.5,3.93166666666667,24.3,4.11833333333333,6.41666666666667,10.0166666666667,2748.6,15.5,5.00666666666667,8.4,4.51
6531,Gießen,4.1,39,38,7.1,346,3063,12.5066666666667,79.1,83.3,2508.6,79.9,1670.2,665,9,22.2,137.1,12.9,9.1,2.9,304,88.1,2.93333333333333,33.8,63.5,87.4,32.2,54.4,23.4,92.7,46.5,88.4388888888889,-2.43944444444444,1.46666666666667,4.5275,13.5,31600,10.3256026269853,83,3.64166666666667,25.3,3.71166666666667,4.76916666666667,9.78333333333333,2662.3,18.2,4.925,8.8,3.77166666666667
6532,Lahn-Dill-Kreis,4.7,27,38,6.2,344,3122,18.7716666666667,78.6,83,2600.3,81.5,1418.3,767,0.7,22.3,98.3,13.2,8.1,-0.6,236,94.8,3.56666666666667,25.9,66.4,71,25.7,53.4,24.3,94.3,48.7,93.0782608695652,-3.6204347826087,0.743478260869565,5.02666666666667,9.6,31000,12.1324911865086,84.3,4.07166666666667,22.6,4.39333333333333,6.03333333333333,10.15,2919.5,16.6,5.62,16,4.32
6533,Limburg-Weilburg,4.3,29.7,48.9,5.8,403,2816,27.8675,77.8,82.2,2478.2,80.3,1343.8,654,2.4,20.3,102.2,11.6,8.7,-0.1,231,97.6,4.28333333333333,24.4,61,57.3,28.1,56.9,22.8,95.7,50.2,92.5315789473684,-3.65157894736842,0.9,4.62666666666667,9.7,26600,11.825568863011,83.9,4.42,25.4,4.50416666666667,5.76583333333333,10.35,2091.9,17.2,5.05666666666667,7.4,4.22666666666667
6534,Marburg-Biedenkopf,4.9,37.7,35,4.8,239,3130,14.965,78.3,83.3,2569.8,84.4,1377.8,804,1.6,26.3,75.3,13.7,8.1,0,191,97.6,3.71666666666667,23.4,62.1,67.1,30.1,51,22.7,96.4,47.2,91.8363636363636,-2.63318181818182,1.27272727272727,4.91333333333333,12.4,33700,11.8204424168844,86.9,4.57666666666667,22,4.805,6.63833333333333,8.96666666666667,1630.8,13.9,6.99833333333333,11.5,4.70666666666667
6535,Vogelsbergkreis,4.3,27.5,53.5,5,189,2794,29.1516666666667,77.4,82.9,2354.8,88,704.7,580,-2,21.1,40.5,11.5,4.1,-2.1,73,33.9,5.33333333333333,15.6,62.4,64.5,27.2,57.2,21.7,92.9,53.1,93.9894736842105,-5.88,0.952631578947368,7.24333333333333,6.9,24000,13.8830314513141,90.2,5.785,25.7,5.42666666666667,7.7925,10.95,2759.5,10.3,8.235,6.7,6.35
6611,KS Kassel,7.6,36.6,43.3,10.1,401,3245,1.5,77.5,82.9,2679.5,37,3032.7,825,5.9,32.7,159.2,10.8,13.5,1.5,1824,97.9,2.11666666666667,65.3,69.8,132.9,31.7,44.9,22.4,92.6,41,64.4,-1.55,0.9,2.54666666666667,16.1,48200,5.25693663406683,51.9,2.41083333333333,18.5,2.35083333333333,2.64333333333333,4.98333333333333,2678.6,60.1,3.29083333333333,8,2.25
6631,Fulda,3.9,27.9,48.5,3.9,168,2772,16.8758333333333,79.2,83.9,2544.1,83.7,1121.2,652,2.8,17.1,69.1,10.6,5.7,0.6,157,84.9,4.05,23.2,66.3,66.8,24.4,57.2,25.7,95.5,48.5,89.0869565217391,-2.70478260869565,1.92608695652174,6.08833333333333,9.3,34400,15.5079240067609,86.9,5.30833333333333,22.2,5.35333333333333,6.97333333333333,10.8833333333333,1551,14,5.7025,6.4,6.04166666666667
6632,Hersfeld-Rotenburg,3.6,27.1,52.2,5.2,156,2716,40.4983333333333,77.9,82.7,2671.9,86.3,898.8,667,1.4,18.3,37.6,9.5,5.5,-1.1,109,46.5,5.36666666666667,19.5,68.7,81.8,28.4,60.2,21.4,91,50.4,93.65,-5.201,1.035,8.495,7.5,34600,15.8709380145347,88.4,6.14166666666667,18.4,5.625,9.35166666666667,12.55,3701.9,12.1,8.29,7.4,6.92833333333333
6633,Kassel,3.8,27.2,32,5.1,252,3300,19.5133333333333,78.4,82.8,2783.9,84.4,1295.4,728,3,21.5,75.1,8.8,4.5,-0.5,181,68.3,3.98333333333333,17.4,60.8,40.7,30,49.9,28.6,96,49.9,91.1103448275862,-5.52965517241379,2.60666666666667,5.305,7.8,27200,11.5059773241678,87,4.16333333333333,20.3,3.87,5.21666666666667,8.78333333333333,2675.1,13.9,6.39333333333333,29.6,5.05833333333333
6634,Schwalm-Eder-Kreis,5.9,34.8,51.5,5.2,191,2847,31.105,77.6,82,2605.9,84.5,961.5,555,1.1,21.5,54,11.1,4.6,-1,117,39.9,4.63333333333333,18.6,60.2,35.8,28.2,52.3,26.2,95.5,51.1,92.6333333333333,-5.56037037037037,1.74444444444444,5.67833333333333,7.5,28300,13.1066066700439,88.4,5.16166666666667,22.8,4.7,6.22833333333333,10.8666666666667,3128.1,12.1,5.87,4,5.39166666666667
6635,Waldeck-Frankenberg,6.2,27.8,46.9,5.2,172,2890,35.9583333333333,78.2,82.7,2505.4,87.8,847.1,628,-0.1,19.1,47.3,12,5.4,-1.1,85,61.9,4.85,19.5,63.9,103,25.4,50.2,30.7,96.6,51.3,91.8454545454545,-4.58863636363636,1.56818181818182,5.93,7.4,32200,12.771746242809,90.6,5.16166666666667,20.5,4.775,8.22833333333333,10.7833333333333,2733.2,10,6.66,4.5,5.755
6636,Werra-Meißner-Kreis,5.6,26.1,66.1,6.8,186,2688,41.8175,76.7,82,2281,86.1,858.5,501,1.4,22.5,37.5,9.1,4.1,-1.6,98,62.2,5.23333333333333,19.9,68.9,59.6,29.4,54.3,23.2,93.4,51.2,92.86875,-7.55625,1.33529411764706,6.71833333333333,7.3,23700,14.927217324453,89.2,5.83,22.3,5.465,7.0375,10.3,4058,11.4,7.655,7.4,6.445
7111,KS Koblenz,5.9,45.2,39.5,6.9,429,3171,2.19833333333333,77.9,82.4,2715.9,57.3,2905.5,959,11.1,19.6,-99,12.2,9.6,3.2,1060,97.9,2.73333333333333,50.7,63.7,157.1,29.6,39.7,40.6,95.9,44.7,67,-2.58,1,3.15666666666667,11.8,66300,7.77989054478038,69,3.135,18,3.67333333333333,5.53833333333333,6.23333333333333,3915.5,36.5,3.77666666666667,5,3.33333333333333
7131,Ahrweiler,3.5,39.1,48,4.2,372,2753,32.24,79,82.8,2152.7,84.3,1179.1,584,5.6,20.6,93.7,11.8,6.8,0.5,161,45,5.38333333333333,17.2,53.7,71.9,31.8,50.7,28.7,97,52.2,89.1375,-4.29875,0.475,7.595,7.8,23200,15.6551585870197,88.1,5.7425,30.1,6.31166666666667,8.965,12.4666666666667,1284.6,13.6,6.76,9,6.815
7132,Altenkirchen (Westerwald),4.7,26.1,48.9,5.6,398,2854,31.92,77.3,81.8,2151.5,83.1,1270.4,559,-1.1,17,43.6,13.3,5.4,-1.3,200,70.2,4.41666666666667,15.3,64.7,30,25.7,55.9,27.1,92.6,51.1,93.6125,-4.31125,-0.288888888888889,5.7875,6.6,24500,12.4386828703704,85.7,4.93583333333333,28.6,5.05333333333333,6.95583333333333,8.8,2854.5,15.7,6.60666666666667,15.4,5.48
7133,Bad Kreuznach,4.9,34,46.6,6.9,266,2941,41.5266666666667,77.8,82.4,2277.2,84.4,1291.8,574,4.2,24.7,137.2,13.4,7.7,0.3,181,94.7,5,22.1,60.3,61.5,29.6,50.5,24.8,97.3,50.8,92.39,-4.238,0.59,6.89916666666667,7.9,28100,14.2608151536583,87.8,5.215,22.3,6.28333333333333,9.88833333333333,12.4166666666667,2745.2,14,7.135,10.9,6.87166666666667
7134,Birkenfeld,5,26.5,65.8,6.6,198,2714,49.3883333333333,76.8,80.7,2156.4,87.8,930.8,533,-1.3,16.7,-99,13.9,4.9,-2.1,104,91.4,6.01666666666667,22,67,83.3,27.9,50.1,33.2,99.6,55.8,91.58,-6.526,0.32,7.385,6.2,26900,15.1209024530356,90.1,6.31666666666667,23.1,6.71833333333333,9.55166666666667,9.98333333333333,4076.9,11.1,9.385,7,7.31833333333333
7135,Cochem-Zell,7.3,18.6,58.6,3.9,180,2707,42.4183333333333,76.8,81.3,2071.8,86.6,788.2,515,1.2,27.2,43.6,13.5,5.2,-1.2,90,93,4.88333333333333,15.3,51.6,71.7,31.8,44.6,28.2,100,56.5,93.575,-6.095,1.26,6.92333333333333,4.7,26900,16.8619291863708,90.1,6.42666666666667,26.1,6.84,8.47416666666667,14.95,2455.7,11.4,9.20416666666667,2.1,7.64583333333333
7137,Mayen-Koblenz,5.8,23.3,45.9,5.1,318,2794,20.105,78.4,82.8,2212.2,79.7,1520.5,659,2.7,18.8,110.9,12.2,5.4,0.1,258,93.1,3.7,21.6,56.1,46.8,30.5,57,24.3,97.1,51.3,87.63,-3.334,0.454545454545455,6.19833333333333,7.2,28700,12.5328122847631,84.8,5.29666666666667,23.7,5.96166666666667,7.11,11.1,2653.6,16.9,7.30166666666667,5.6,5.82
7138,Neuwied,7.6,22.5,46.7,5.9,457,2945,29.3833333333333,77.8,82.1,2361.9,78.8,1548.2,673,1.8,19.1,87.2,12.4,7.1,-0.7,286,95.8,3.95,26.4,57.4,84.3,25.5,51.8,29.1,93.1,50.5,90.8444444444444,-4.41333333333333,-0.155555555555556,5.045,8,28500,12.0485016017722,83.7,4.35333333333333,22.2,4.97,5.57333333333333,10.6166666666667,2643.2,18.5,5.73166666666667,11.6,4.68833333333333
7140,Rhein-Hunsrück-Kreis,5,26.1,52.5,4.6,219,2830,39.1466666666667,78.4,82.3,2232,87,857.8,618,0,25.4,57.9,12.7,5.1,-0.8,103,77.2,5.45,16.9,56.9,43.6,29.4,48.7,25.9,97.9,55.2,91.3428571428571,-4.49857142857143,0.785714285714286,6.98,6.1,30200,13.0470588412022,89.2,6.50666666666667,24.9,6.63166666666667,9.01333333333333,12.65,836.6,12,7.45166666666667,12.3,6.775
7141,Rhein-Lahn-Kreis,6.1,31.4,56.3,4.3,353,2839,30.5483333333333,77.5,82.2,2210.5,85.4,1285.7,585,0.5,18.1,78.7,13.2,5.9,-0.9,155,80.8,5.25,17.7,61.7,82.9,30.5,51.8,30.1,99.4,52.4,88.0875,-5.11125,-1.7875,6.16333333333333,6.8,24000,14.6927349329909,89.4,4.90833333333333,27.1,5.90666666666667,9.545,13.1666666666667,2459.5,12.1,7.84833333333333,8.4,6.21166666666667
7143,Westerwaldkreis,6.4,20.9,43.8,4.2,349,2810,30.6133333333333,77.9,82.8,2244.2,80.9,1228.5,651,1.5,20,66.1,12.3,6.7,-0.3,201,98.3,3.53333333333333,15.2,56.7,26.8,26.8,50.5,29.5,96,53.1,93.04,-3.383,-1.31,5.455,6.1,30900,10.1458313587982,85.5,4.215,27.6,4.54666666666667,6.575,9.73333333333333,1000.4,16.4,4.83333333333333,6.3,4.84833333333333
7211,KS Trier,5.2,40.8,33.9,5.8,284,2992,1.8225,77.9,82.5,2358.3,64.6,2938.7,633,7.1,20.7,-99,11.9,10.5,2.1,926,99.2,3.08333333333333,52.4,64.5,156.2,33.3,41.2,38.1,94.1,43.7,68.1,-1.15,1.2,4.13,13,41100,8.29757297008547,74.2,3.79833333333333,22.3,4.47,5.76166666666667,7.83333333333333,6090.8,31.5,5.615,3.2,4.615
7231,Bernkastel-Wittlich,6.9,26.5,51.1,3.7,163,2759,33.97,78.5,83.2,2210.6,87,849,614,2.4,29.3,58.7,13.2,6.6,-0.2,95,78.7,4.61666666666667,17.6,59.5,44.7,29.7,43.9,26.8,100.8,55.6,92.5666666666667,-3.81333333333333,1.525,7.61666666666667,5.6,29000,15.4659763207044,90.1,6.33,23.3,7.30333333333333,8.84083333333333,12.15,2858.4,11.2,9.04666666666667,6.1,7.69333333333333
7232,Eifelkreis Bitburg-Prüm,4.1,32.4,47.1,3.2,129,2901,48.2966666666667,77.5,82.3,2245.4,89.5,612.5,504,4.6,27.4,49.5,12.2,8.9,0.7,59,56.6,5.71666666666667,12.9,50.8,69.4,30.5,50.8,21.9,98.5,58.3,93.2,-3.575,0.075,8.02166666666667,5.7,25200,16.3635758294373,91.5,7.68666666666667,25.6,7.29,11.56,16.5666666666667,2842.5,9.7,12.4033333333333,7.5,8.4
7233,Vulkaneifel,5.3,30,48.6,4.6,151,2743,52.125,78.2,81.8,2150.6,87.6,600.6,556,-0.8,20.3,26.2,11.6,5.2,-1.2,67,72.4,5.5,16.1,59.2,34.4,25.7,52.5,27.2,98.8,57.5,94.78,-5.2,-1.96,8.005,5.7,28300,16.1943920526558,90.5,6.68,26.7,7.39833333333333,8.6,13.6666666666667,3698.4,11.1,8.11833333333333,7.1,7.53
7235,Trier-Saarburg,6.7,26.6,38.3,3.5,235,2729,18.8991666666667,78.9,83.6,1856.2,85.9,1048,450,5.5,22.5,106.1,12.5,7.4,1.2,132,84.4,4.2,14,53,25.5,38.8,45.9,31.6,97.1,54.6,92.9571428571428,-2.47285714285714,2.31428571428571,6.5325,5.3,18500,13.2698501954544,90,5.66333333333333,31.1,6.15666666666667,8.815,11.6166666666667,2620.8,12.6,10.3883333333333,8.8,6.36833333333333
7311,"Frankenthal (Pfalz), kreisfreie Stadt",4.1,32.6,30.1,7.1,752,3445,5.51083333333333,77.1,81.7,3035.8,61.3,2996,676,9.3,14.5,187.9,13.3,13.9,2.4,1091,99.8,2.55,31.6,58.7,66,19.8,49.1,36.4,95.5,44,80,-2.55,2.9,3.2,13.4,32700,5.67474163385827,68.7,3.13833333333333,19.7,3.38083333333333,4.3275,4.56666666666667,4357.1,36.4,4.34333333333333,22.2,3.49
7312,"Kaiserslautern, kreisfreie Stadt",5.7,38.3,51.7,10.5,338,3240,2.125,76.4,81.2,2531.2,71.2,2490.1,690,5.8,13.4,163.5,12.1,11.5,0.4,697,94.4,3.41666666666667,53.7,63.7,121.5,31.5,45.2,41.4,97.4,48.1,73.4,-3.3,0.4,5.22166666666667,13,44500,8.59555444147356,74.8,4.34166666666667,21,5.36916666666667,6.99333333333333,7.46666666666667,8421.6,28,4.915,11,4.24833333333333
7313,"Landau in der Pfalz, kreisfreie Stadt",5.4,36.2,41.5,5.1,430,2841,25.325,77,81.6,2312.1,75.4,2262.5,726,9.6,36.6,233.1,14.6,7.6,2.3,536,82,2.96666666666667,22.3,67.5,189.8,38.1,33.7,29.7,100.2,47.6,80.9,-1.9,0,4.065,11,38900,11.5411645299145,79,3.26333333333333,22.4,4.565,5.35666666666667,5.88333333333333,2024.6,23.7,5.555,7.5,3.60666666666667
7314,KS Ludwigshafen am Rhein,9.7,34.3,45.8,9.4,862,4330,1.50833333333333,77.7,82.6,3630,33.1,3454.1,1117,9.7,19.3,288.3,10.5,22.2,3.3,2113,99.6,2.36666666666667,39.9,61,123.4,25.2,50.4,30.3,93.5,40.9,73,-0.12,0.9,2.40583333333333,16.6,74300,4.81105210072343,48.4,2.44083333333333,14,2.56083333333333,3.53833333333333,4.8,6985.7,61.2,3.02916666666667,39.9,2.77416666666667
7315,KS Mainz,2,47.2,21.8,6.1,870,3410,1.67416666666667,79.5,83.5,2831.7,44.8,4206.2,825,8.4,21.1,661.9,12.5,15.7,3,2118,99.8,2.48333333333333,38.7,59.9,108.5,29.3,44.1,34.7,97.2,41.3,71.6,0.85,2.1,2.8375,19.7,54600,5.88257727173438,56.5,2.31583333333333,20.6,2.5525,3.435,6.51666666666667,5433.8,50.3,3.33583333333333,1.9,2.48
7316,"Neustadt an der Weinstraße, kreisfreie Stadt",7,38.4,43.8,6,504,2745,20.5983333333333,78.2,81.4,2205.5,79.4,2295.2,669,5.2,29.3,235.3,12.5,7.7,0.5,449,82.1,3.08333333333333,21.4,70.4,80.3,30,45.5,25.2,100.4,50.5,83,-3.65,-2.3,4.72416666666667,8.5,28700,8.63812755885363,83.6,3.90416666666667,24.2,4.03,5.56083333333333,7.16666666666667,1689.2,19.6,5.17416666666667,3.1,4.18666666666667
7317,"Pirmasens, kreisfreie Stadt",5.1,29.5,69.8,13.3,270,2876,33.7925,73.6,77.7,2274.5,67,2022.5,626,2.6,24.7,73.1,14.1,6.7,-1.5,653,92.3,3.65,28.7,72.4,103.1,25.1,41.7,33.6,95.7,50.8,73.8,-8.85,0.1,4.54833333333333,7.5,35300,7.78870927472168,74.5,4.565,18.1,4.275,5.6625,6.69166666666667,9149.4,32.3,4.8375,8.1,4.39583333333333
7318,"Speyer, kreisfreie Stadt",4.1,32.6,30.1,6.5,696,3176,16.4383333333333,76.7,80.7,2579.4,42.7,2632,880,4.5,15.3,187.4,14.1,11.9,0.3,1170,99.6,3.35,30.7,62.2,126.6,33.4,36.5,48.2,95.1,44.6,74.5,-3.18,0,3.23166666666667,11.1,48800,5.6591770361991,61.4,3.91333333333333,18.8,3.16166666666667,3.74166666666667,5.56666666666667,3604.4,44.5,3.40333333333333,7.7,3.63833333333333
7319,"Worms, kreisfreie Stadt",4.5,30.6,40.5,8.2,644,2966,16.9066666666667,77.7,81.7,2411,65,2493.9,683,6.7,24.3,196.3,18.4,13.1,1.9,745,98.5,2.7,36.1,59.3,80.7,19.9,42.2,33.5,96.6,44.9,80.8,-1.73,1,3.285,8.7,34800,8.50370248341402,74.9,3.18833333333333,19.4,2.99666666666667,5.02666666666667,7.88333333333333,4950.8,29.9,3.98,11,3.575
7320,"Zweibrücken, kreisfreie Stadt",5.1,29.5,69.8,7.8,341,3188,29.375,75.4,79.9,2566,70.5,1707.7,729,2.7,23.1,75.2,11.5,6.5,-0.4,482,96.1,4.10833333333333,26.9,47,64.4,31.4,49.6,27.3,94.7,50.5,84,-4.75,0.6,4.8925,8.2,39800,7.30624347826087,74.8,4.3075,19.9,4.62666666666667,6.065,6.28333333333333,7587,28.2,5.5675,26.4,5.18333333333333
7331,Alzey-Worms,4.5,30.6,40.5,4.6,512,2800,22.8583333333333,78.5,82.5,2251.7,82.9,1415.6,603,3.4,27.3,141.5,13.2,6.8,0.7,214,96.3,3.23333333333333,18.7,58.7,49.3,32,49.5,23.1,97,50.8,93.4142857142857,-2.48142857142857,1.25,4.56833333333333,9.2,23700,10.2555193055704,86.7,3.405,26.9,4.01,6.42666666666667,9.58333333333333,2551.4,15.1,6.43,4.8,4.13833333333333
7332,Bad Dürkheim,7,38.4,43.8,4.2,481,2797,19.4041666666667,78.3,82.5,2105.6,86.3,1708.4,641,5.4,18.7,193.4,13.3,6.5,0.5,221,88.4,3.33333333333333,13,52.5,38.7,33.5,47.9,33.3,98.6,53.2,91.8555555555556,-5.05666666666667,1.25555555555556,5.05333333333333,7.9,20200,12.7645133792456,89,4.68,27.2,6.14833333333333,7.30416666666667,8.6,3389.7,12.9,6.57166666666667,3.9,4.85
7333,Donnersbergkreis,6.1,26,53.9,5.5,336,3197,28.8383333333333,76.2,81.1,2348.9,88.1,1072,631,-0.1,18.1,89.4,13.8,5.9,-1.1,116,87,4.15,14.7,56,23.7,30.2,47.4,34.6,98,53.1,93.5166666666667,-4.27833333333333,0.2,6.55916666666667,8.9,25000,12.9452453640886,90.4,5.165,22.2,5.785,9.46833333333333,10.65,5206.2,10.8,7.49,22.8,5.695
